Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777911386,10,,Aggregated,0.200000,0.000000,42000,63000,68000,70000,71000,73000,73000,73000,73000,73000,73000,19,0,42000,43859.06953683987,8468.211500003235,72906.02949997992,946.578947368421
1777911387,10,,Aggregated,0.200000,0.000000,42000,63000,68000,70000,71000,73000,73000,73000,73000,73000,73000,19,0,42000,43859.06953683987,8468.211500003235,72906.02949997992,946.578947368421
1777911388,10,,Aggregated,0.200000,0.000000,42000,63000,68000,70000,71000,73000,73000,73000,73000,73000,73000,19,0,42000,43859.06953683987,8468.211500003235,72906.02949997992,946.578947368421
1777911389,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911390,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911391,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911392,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911393,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911394,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911395,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911396,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911397,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911398,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911399,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911400,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911401,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911402,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911403,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911404,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911405,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911406,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911407,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911408,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911409,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911410,10,,Aggregated,0.100000,0.000000,45000,64000,68000,70000,71000,73000,73000,73000,73000,73000,73000,20,0,42000,44879.82218499819,8468.211500003235,72906.02949997992,944.4
1777911411,10,,Aggregated,0.000000,0.000000,45000,64000,65000,68000,71000,71000,73000,73000,73000,73000,73000,21,0,45000,45812.46709047368,8468.211500003235,72906.02949997992,946.2380952380952
1777911412,10,,Aggregated,0.000000,0.000000,59000,64000,68000,70000,71000,73000,84000,84000,84000,84000,84000,22,0,45000,47543.10338636225,8468.211500003235,83886.46560002235,950.0454545454545
1777911413,10,,Aggregated,0.000000,0.000000,59000,64000,68000,70000,71000,73000,84000,84000,84000,84000,84000,22,0,45000,47543.10338636225,8468.211500003235,83886.46560002235,950.0454545454545
1777911414,10,,Aggregated,0.000000,0.000000,59000,64000,68000,70000,71000,73000,84000,84000,84000,84000,84000,22,0,45000,47543.10338636225,8468.211500003235,83886.46560002235,950.0454545454545
1777911415,10,,Aggregated,0.000000,0.000000,59000,64000,68000,70000,71000,73000,84000,84000,84000,84000,84000,22,0,45000,47543.10338636225,8468.211500003235,83886.46560002235,950.0454545454545
1777911416,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
1777911417,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
1777911418,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
1777911419,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
1777911420,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
1777911421,10,,Aggregated,0.200000,0.000000,59000,65000,68000,70000,71000,73000,84000,84000,84000,84000,84000,23,0,59000,48303.82102608564,8468.211500003235,83886.46560002235,941.0869565217391
